21:03:45;-0.13434760, 0.06158145, -0.10747830, 0.98316170
21:03:45;-0.14039750, 0.06177566, -0.10962360, 0.98206670
21:03:45;-0.14244650, 0.06204731, -0.10945920, 0.98177280
21:03:46;-0.14276850, 0.06197140, -0.11132910, 0.98152050
21:03:46;-0.14551210, 0.06193047, -0.11224240, 0.98101600
21:03:46;-0.14618700, 0.06119470, -0.11167220, 0.98102700
21:03:46;-0.15117730, 0.05430105, -0.10398130, 0.98152160
21:03:46;-0.17538370, 0.03797086, -0.09340729, 0.97932310
21:03:46;-0.19370030, 0.03173134, -0.08674050, 0.97670330
21:03:46;-0.20310770, 0.01946742, -0.07599977, 0.97600840
21:03:46;-0.20716880, 0.01576516, -0.06913818, 0.97573170
21:03:46;-0.20906520, 0.01114287, -0.06392269, 0.97574650
21:03:46;-0.20844750, 0.00568403, -0.06216988, 0.97603910
21:03:47;-0.20825070, 0.00228852, -0.06302833, 0.97603980
21:03:47;-0.20257670, -0.00224156, -0.06372163, 0.97718830
21:03:47;-0.20190160, -0.00021042, -0.06295566, 0.97738030
21:03:47;-0.20421270, 0.00328061, -0.06318823, 0.97687960
21:03:47;-0.20455710, 0.00794215, -0.05908789, 0.97703730
21:03:47;-0.19809590, 0.00807720, -0.04943053, 0.97890220
21:03:47;-0.19057280, 0.00859520, -0.04399593, 0.98064890
21:03:47;-0.17695500, 0.00350367, -0.03476070, 0.98359870
21:03:47;-0.17586640, -0.00712304, -0.02590217, 0.98404750
21:03:47;-0.17404430, -0.00579951, -0.02391099, 0.98443040
21:03:48;-0.18180240, 0.01174799, -0.03409955, 0.98267350
21:03:48;-0.17519560, 0.03119889, -0.05147557, 0.98269190
21:03:48;-0.16647970, 0.03855644, -0.05639767, 0.98367540
21:03:48;-0.16118140, 0.04110364, -0.05420153, 0.98457770
21:03:48;-0.16377880, 0.02668767, -0.04705931, 0.98501250
21:03:48;-0.15554050, 0.02014278, -0.04559266, 0.98657110
21:03:48;-0.15257770, 0.01013504, -0.03559022, 0.98759840
21:03:48;-0.13591730, -0.00577371, -0.02888325, 0.99028220
21:03:48;-0.13454500, -0.01156528, -0.03193295, 0.99032520
21:03:48;-0.14795940, -0.01413652, -0.03620819, 0.98822930
21:03:49;-0.14453570, -0.00741464, -0.03571372, 0.98882700
21:03:49;-0.14532050, -0.00438761, -0.03528133, 0.98874560
21:03:49;-0.15514090, -0.00073885, -0.03775748, 0.98717030
21:03:49;-0.16402080, 0.00223573, -0.03780825, 0.98572960
21:03:49;-0.17208810, 0.00248333, -0.03076643, 0.98459790
21:03:49;-0.18144290, 0.00539812, -0.03280002, 0.98283940
21:03:49;-0.17297530, 0.00231746, -0.03435256, 0.98432420
21:03:49;-0.16975870, -0.00714139, -0.03287032, 0.98491140
21:03:49;-0.17140100, -0.00969714, -0.03200058, 0.98463380
21:03:49;-0.16665790, -0.01193391, -0.02615450, 0.98559560
21:03:50;-0.17205260, -0.00351267, -0.02143626, 0.98484830
21:03:50;-0.16277070, 0.00769511, -0.01992835, 0.98643260
21:03:50;-0.16528270, 0.01185157, -0.01716730, 0.98602550
21:03:50;-0.16134950, 0.01504139, -0.01838332, 0.98661140
21:03:50;-0.15668460, 0.01178764, -0.02389111, 0.98728920
21:03:50;-0.15096760, 0.00425093, -0.02660563, 0.98817140
21:03:50;-0.15865830, -0.00136941, -0.03056094, 0.98685960
21:03:50;-0.16399130, -0.00171519, -0.03321784, 0.98590090
21:03:50;-0.14633610, 0.00181820, -0.03685226, 0.98854650
21:03:50;-0.15848100, 0.00076894, -0.04265878, 0.98643980
21:03:51;-0.16609550, -0.00498918, -0.04381738, 0.98512300
21:03:51;-0.16347080, -0.01278320, -0.04206371, 0.98556800
21:03:51;-0.16073850, -0.01949814, -0.04007265, 0.98599030
21:03:51;-0.15574750, -0.02209734, -0.03934480, 0.98676560
21:03:51;-0.15218420, -0.02483995, -0.03930004, 0.98725810
21:03:51;-0.15149870, -0.02766600, -0.04124816, 0.98720880
21:03:51;-0.15037020, -0.03189410, -0.04128870, 0.98725220
21:03:51;-0.14747210, -0.03304655, -0.04055264, 0.98768170
21:03:51;-0.14051250, -0.03669110, -0.04074441, 0.98855940
21:03:51;-0.13654710, -0.05528378, -0.04240144, 0.98818050
21:03:52;-0.13358080, -0.06464700, -0.04180866, 0.98804300
21:03:52;-0.13306090, -0.06612135, -0.03958554, 0.98810710
21:03:52;-0.13106660, -0.06030614, -0.03963961, 0.98874340
21:03:52;-0.13039570, -0.06225019, -0.04140233, 0.98863940
21:03:52;-0.13128090, -0.06379781, -0.04191875, 0.98840170
21:03:52;-0.13018060, -0.06323022, -0.04157332, 0.98859820
21:03:52;-0.12875530, -0.06054516, -0.04181735, 0.98894260
21:03:52;-0.12854950, -0.06048271, -0.04196340, 0.98896710
21:03:52;-0.12798450, -0.06227443, -0.04561821, 0.98876730
21:03:52;-0.13314420, -0.06591913, -0.05523670, 0.98735820
21:03:53;-0.13299340, -0.06852274, -0.05210514, 0.98737140
21:03:53;-0.13633200, -0.07141910, -0.05098775, 0.98676900
21:03:53;-0.13589320, -0.07548665, -0.04939508, 0.98660780
21:03:53;-0.13439960, -0.07608237, -0.04827794, 0.98682190
21:03:53;-0.13336850, -0.07616471, -0.04862729, 0.98693830
21:03:53;-0.12906840, -0.07491575, -0.04752843, 0.98765890
21:03:53;-0.12862730, -0.07580492, -0.04879623, 0.98758670
21:03:53;-0.12693710, -0.07628635, -0.04895048, 0.98776070
21:03:53;-0.12513020, -0.07460780, -0.04771236, 0.98818000
21:03:53;-0.12519730, -0.07310935, -0.04727023, 0.98830460
21:03:54;-0.12422450, -0.07086610, -0.04867694, 0.98852250
21:03:54;-0.12380850, -0.07060788, -0.05014355, 0.98851990
21:03:54;-0.12449830, -0.07131059, -0.05048276, 0.98836550
21:03:54;-0.12474690, -0.07291114, -0.04922450, 0.98828090
21:03:54;-0.12409100, -0.07239506, -0.04905438, 0.98840980
21:03:54;-0.12268550, -0.07167233, -0.04876870, 0.98865210
21:03:54;-0.12316220, -0.07204112, -0.04871157, 0.98856880
21:03:54;-0.12385390, -0.07238749, -0.04984497, 0.98840060
21:03:54;-0.12523170, -0.07280002, -0.05067421, 0.98815440
21:03:54;-0.12596280, -0.07214624, -0.05024592, 0.98813140
21:03:55;-0.12626150, -0.07185517, -0.05040043, 0.98810660
21:03:55;-0.12662520, -0.07193620, -0.05077753, 0.98803480
21:03:55;-0.12787110, -0.07221934, -0.05002931, 0.98789190
21:03:55;-0.12760740, -0.07158493, -0.04927128, 0.98801030
21:03:55;-0.12776400, -0.07094647, -0.05007043, 0.98799590
21:03:55;-0.12785030, -0.07093371, -0.05110201, 0.98793290
21:03:55;-0.12858900, -0.07070151, -0.05059055, 0.98787980
21:03:55;-0.12816900, -0.07096992, -0.05092466, 0.98789810
21:03:55;-0.12789250, -0.07191582, -0.05140505, 0.98784070
21:03:55;-0.12699310, -0.07192060, -0.05091999, 0.98798140
21:03:56;-0.12699860, -0.07225186, -0.05195248, 0.98790280
21:03:56;-0.12675270, -0.07268383, -0.05228047, 0.98788540
21:03:56;-0.12770250, -0.07482409, -0.05227986, 0.98760330
21:03:56;-0.12714570, -0.07522304, -0.05168115, 0.98767630
21:03:56;-0.12643820, -0.07530420, -0.05186620, 0.98775120
21:03:56;-0.12595720, -0.07522839, -0.05160157, 0.98783240
21:03:56;-0.12499600, -0.07511009, -0.05273272, 0.98790370
21:03:56;-0.12437070, -0.07579505, -0.05279467, 0.98792700
21:03:56;-0.12442350, -0.07630173, -0.05271050, 0.98788580
21:03:56;-0.12392940, -0.07593776, -0.05206886, 0.98800990
21:03:57;-0.12367400, -0.07665352, -0.05173815, 0.98800410
21:03:57;-0.12392500, -0.07631085, -0.05187772, 0.98799190
21:03:57;-0.12343360, -0.07648724, -0.05161911, 0.98805330
21:03:57;-0.12283160, -0.07547167, -0.05216201, 0.98817790
21:03:57;-0.12215610, -0.07609244, -0.05239236, 0.98820190
21:03:57;-0.12246010, -0.07598311, -0.05218673, 0.98818340
21:03:57;-0.12191520, -0.07570618, -0.05224327, 0.98826920
21:03:57;-0.12190360, -0.07534792, -0.05182025, 0.98832010
21:03:57;-0.12172210, -0.07551620, -0.05211614, 0.98831420
21:03:57;-0.12184140, -0.07539158, -0.05205994, 0.98831190
21:03:58;-0.12222220, -0.07421528, -0.05240059, 0.98833600
21:03:58;-0.12200510, -0.07455897, -0.05276056, 0.98831780
21:03:58;-0.12353250, -0.07368186, -0.05301736, 0.98818010
21:03:58;-0.12383720, -0.07316148, -0.05325178, 0.98816800
21:03:58;-0.12467590, -0.07253639, -0.05269714, 0.98813830
21:03:58;-0.12524390, -0.07232431, -0.05295536, 0.98806820
21:03:58;-0.12548480, -0.07133955, -0.05365114, 0.98807170
21:03:58;-0.12579610, -0.07068448, -0.05439495, 0.98803860
21:03:58;-0.12487200, -0.07086661, -0.05488759, 0.98811550
21:03:58;-0.12531650, -0.07055171, -0.05516406, 0.98806640
21:03:59;-0.12390690, -0.07005251, -0.05513906, 0.98828100
21:03:59;-0.12333340, -0.07023666, -0.05543180, 0.98832340
21:03:59;-0.12305820, -0.06973749, -0.05567085, 0.98837950
21:03:59;-0.12176760, -0.06907477, -0.05621388, 0.98855510
21:03:59;-0.12109760, -0.06896495, -0.05727669, 0.98858420
21:03:59;-0.12017700, -0.06989045, -0.05753671, 0.98861630
21:03:59;-0.12007300, -0.06970786, -0.05733633, 0.98865360
21:03:59;-0.11981420, -0.06964354, -0.05712649, 0.98870160
21:03:59;-0.11968540, -0.07009005, -0.05692600, 0.98869720
21:03:59;-0.11971780, -0.07020690, -0.05670881, 0.98869750
21:04:00;-0.11899170, -0.06999064, -0.05672788, 0.98879940
21:04:00;-0.11851650, -0.06941930, -0.05742118, 0.98885670
21:04:00;-0.11823330, -0.06960807, -0.05738081, 0.98887960
21:04:00;-0.11888840, -0.06985378, -0.05687578, 0.98881300
21:04:00;-0.11824690, -0.06994910, -0.05659289, 0.98889950
21:04:00;-0.11859220, -0.06999423, -0.05649150, 0.98886070
21:04:00;-0.11930310, -0.06914049, -0.05635705, 0.98884290
21:04:00;-0.11972670, -0.06763064, -0.05704617, 0.98885650
21:04:00;-0.12034760, -0.06745248, -0.05707871, 0.98879140
21:04:00;-0.12042290, -0.06549389, -0.05674310, 0.98893330
21:04:01;-0.12106090, -0.06410842, -0.05701349, 0.98893060
21:04:01;-0.12164020, -0.06431531, -0.05765321, 0.98880900
21:04:01;-0.12251570, -0.06380544, -0.05869453, 0.98867270
21:04:01;-0.12141710, -0.06268338, -0.05929362, 0.98884430
21:04:01;-0.12034940, -0.06330906, -0.06010654, 0.98888580
21:04:01;-0.12004520, -0.06340443, -0.05975528, 0.98893800
21:04:01;-0.11796700, -0.06306184, -0.06001662, 0.98919420
21:04:01;-0.11743700, -0.06407557, -0.05934610, 0.98923250
21:04:01;-0.11733190, -0.06418870, -0.05957599, 0.98922380
21:04:01;-0.11606960, -0.06432955, -0.05943082, 0.98937220
21:04:02;-0.11582770, -0.06410670, -0.05948338, 0.98941200
21:04:02;-0.11479880, -0.06420454, -0.05957453, 0.98952010
21:04:02;-0.11499140, -0.06427886, -0.06039325, 0.98944310
21:04:02;-0.11420800, -0.06394678, -0.06017561, 0.98956870
21:04:02;-0.11393070, -0.06441849, -0.06015594, 0.98957130
21:04:02;-0.11364760, -0.06432433, -0.06003536, 0.98961730
21:04:02;-0.11363230, -0.06427112, -0.06035804, 0.98960290
21:04:02;-0.11342520, -0.06432715, -0.06033719, 0.98962430
21:04:02;-0.11316210, -0.06426601, -0.06045657, 0.98965100
21:04:02;-0.11207470, -0.06383625, -0.06122578, 0.98975530
21:04:03;-0.11266380, -0.06353367, -0.06108643, 0.98971650
21:04:03;-0.11318320, -0.06346112, -0.06146172, 0.98963870
21:04:03;-0.11561910, -0.06254461, -0.06234822, 0.98936000
21:04:03;-0.11825500, -0.05913177, -0.06352453, 0.98918340
21:04:03;-0.11990560, -0.05747923, -0.06379525, 0.98906470
21:04:03;-0.12320740, -0.05504380, -0.06441103, 0.98875740
21:04:03;-0.13322380, -0.04920633, -0.06539426, 0.98770120
21:04:03;-0.13991040, -0.04531504, -0.06347228, 0.98708810
21:04:03;-0.15032520, -0.03694265, -0.06130112, 0.98604250
21:04:03;-0.15198370, -0.03275172, -0.05592050, 0.98625610
21:04:04;-0.15325030, -0.03228487, -0.04957058, 0.98641510
21:04:04;-0.15541700, -0.03229284, -0.04485381, 0.98630170
21:04:04;-0.16349840, -0.03186910, -0.03769630, 0.98530790
21:04:04;-0.16533740, -0.03366080, -0.03634947, 0.98499200
21:04:04;-0.16490190, -0.03310045, -0.03552365, 0.98511410
21:04:04;-0.16814370, -0.03102258, -0.03585904, 0.98462150
21:04:04;-0.17241980, -0.03053968, -0.03498220, 0.98392830
21:04:04;-0.17232280, -0.02999233, -0.03489285, 0.98396540
21:04:04;-0.17167940, -0.02896633, -0.03502630, 0.98410380
21:04:04;-0.17193130, -0.02897502, -0.03507376, 0.98405780
21:04:05;-0.17193780, -0.02445077, -0.03282286, 0.98425710
21:04:05;-0.17202820, -0.01809132, -0.03210405, 0.98440240
21:04:05;-0.16839610, -0.00845399, -0.03685830, 0.98499380
21:04:05;-0.16843530, -0.01417908, -0.03722427, 0.98490740
21:04:05;-0.16703640, -0.01611198, -0.03643056, 0.98514570
21:04:05;-0.16470300, -0.01641463, -0.03564545, 0.98556210
21:04:05;-0.16480560, -0.01697828, -0.03519135, 0.98555190
21:04:05;-0.16407840, -0.01775904, -0.03511367, 0.98566210
21:04:05;-0.16332200, -0.01825121, -0.03545306, 0.98576660
21:04:05;-0.16337430, -0.01795114, -0.03566424, 0.98575580
21:04:06;-0.16328640, -0.01817902, -0.03612542, 0.98574950
21:04:06;-0.16479580, -0.01882902, -0.03651640, 0.98547150
21:04:06;-0.16572020, -0.01904118, -0.03667556, 0.98530660
21:04:06;-0.16536350, -0.01872225, -0.03771412, 0.98533340
21:04:06;-0.16663410, -0.01882613, -0.03827955, 0.98509560
21:04:06;-0.16647550, -0.01862901, -0.03905503, 0.98509570
21:04:06;-0.16739750, -0.01858277, -0.03883954, 0.98494880
21:04:06;-0.16687770, -0.01858419, -0.03912931, 0.98502560
21:04:06;-0.16691800, -0.01859359, -0.03908730, 0.98502020
21:04:06;-0.16461800, -0.01847517, -0.03941152, 0.98539640
21:04:07;-0.16309470, -0.01836858, -0.03967469, 0.98564120
21:04:07;-0.16251970, -0.01833931, -0.03961329, 0.98573920
21:04:07;-0.16160020, -0.01892526, -0.03972924, 0.98587470
21:04:07;-0.16032320, -0.01821129, -0.03953846, 0.98610410
21:04:07;-0.15981880, -0.01814656, -0.03968598, 0.98618130
21:04:07;-0.15891300, -0.01707423, -0.03891408, 0.98637750
21:04:07;-0.15449440, -0.01351934, -0.03939064, 0.98711560
21:04:07;-0.14769420, 0.00304522, -0.04076409, 0.98818800
21:04:07;-0.15027990, 0.02187592, -0.04207865, 0.98750530
21:04:07;-0.15812630, 0.05879641, -0.04305908, 0.98472580
21:04:08;-0.16054580, 0.08170108, -0.04559449, 0.98258390
21:04:08;-0.16348960, 0.08957606, -0.04660951, 0.98136380
21:04:08;-0.16298970, 0.12196410, -0.04890820, 0.97783800
21:04:08;-0.15881080, 0.14213680, -0.05228548, 0.97562410
21:04:08;-0.16032420, 0.14444370, -0.05076415, 0.97511800
21:04:08;-0.15850060, 0.13864420, -0.05265418, 0.97615720
21:04:08;-0.15931300, 0.13806720, -0.05163613, 0.97616110
21:04:08;-0.16369580, 0.14898460, -0.04601727, 0.97410970
21:04:08;-0.16613910, 0.15834290, -0.04228972, 0.97238710
21:04:08;-0.16645530, 0.16635230, -0.04236268, 0.97099180
21:04:09;-0.16674930, 0.16427160, -0.04421936, 0.97121270
21:04:09;-0.16909910, 0.15695930, -0.04803352, 0.97183440
21:04:09;-0.16657580, 0.15545630, -0.04723059, 0.97255090
21:04:09;-0.16631240, 0.15525560, -0.04617457, 0.97267860
21:04:09;-0.16748360, 0.15501420, -0.04572857, 0.97253730
21:04:09;-0.16760670, 0.15520050, -0.04384734, 0.97257290
21:04:09;-0.16678260, 0.15100430, -0.04103838, 0.97349740
21:04:09;-0.16498340, 0.14551000, -0.04256629, 0.97457450
21:04:09;-0.16587500, 0.13966870, -0.03527789, 0.97556840
21:04:09;-0.16718780, 0.14918780, -0.03017862, 0.97410490
21:04:10;-0.17107240, 0.17604940, -0.01937252, 0.96920870
21:04:10;-0.17641630, 0.19089310, -0.01186651, 0.96555500
21:04:10;-0.18760190, 0.19653600, -0.00755987, 0.96235230
21:04:10;-0.18556560, 0.19583660, -0.00511030, 0.96290560
21:04:10;-0.18571930, 0.19017000, -0.00486473, 0.96401250
21:04:10;-0.18403780, 0.16243070, 0.00215644, 0.96940270
21:04:10;-0.19497530, -0.02368350, -0.00195759, 0.98052020
21:04:10;-0.20747830, -0.19956000, -0.01179182, 0.95759570
21:04:10;-0.21160370, -0.25844240, -0.00967499, 0.94251680
21:04:10;-0.20724410, -0.33018620, -0.00404889, 0.92087480
21:04:11;-0.20779680, -0.33575010, 0.00360001, 0.91873790
21:04:11;-0.20767510, -0.32375250, 0.00732023, 0.92303940
21:04:11;-0.20597150, -0.31719550, 0.00613183, 0.92570250
21:04:11;-0.20398130, -0.31288710, 0.00033168, 0.92762770
21:04:11;-0.19753090, -0.29805560, -0.00970100, 0.93383630
21:04:11;-0.19389670, -0.27127290, -0.01397038, 0.94266630
21:04:11;-0.18680040, -0.22533120, -0.01479050, 0.95609240
21:04:11;-0.18250230, -0.17273540, -0.01788718, 0.96774760
21:04:11;-0.19058650, -0.10787300, -0.01328401, 0.97563490
21:04:11;-0.19505180, -0.07297336, -0.00869286, 0.97803570
21:04:12;-0.19745430, -0.01040426, 0.00112813, 0.98025630
21:04:12;-0.20715730, 0.05069680, 0.01088927, 0.97693250
21:04:12;-0.20707050, 0.11631730, 0.01698141, 0.97123810
21:04:12;-0.21693170, 0.17396850, 0.04280844, 0.95960570
21:04:12;-0.22068150, 0.18209320, 0.04845540, 0.95697100
21:04:12;-0.22008900, 0.17674690, 0.04487070, 0.95828390
21:04:12;-0.21940500, 0.17634530, 0.04619392, 0.95845170
21:04:12;-0.22050490, 0.17683240, 0.04621722, 0.95810850
21:04:12;-0.22007180, 0.17132690, 0.04512071, 0.95925990
21:04:12;-0.21876600, 0.16305170, 0.04153969, 0.96116080
21:04:13;-0.21638110, 0.13387410, 0.03755167, 0.96635740
21:04:13;-0.21686470, 0.11209840, 0.03550072, 0.96909410
21:04:13;-0.21624560, 0.06208048, 0.02976621, 0.97390850
21:04:13;-0.21463970, -0.01685732, 0.01617118, 0.97641390
21:04:13;-0.21334130, -0.06455269, 0.00490392, 0.97483050
21:04:13;-0.21515600, -0.14848910, -0.02081795, 0.96500030
21:04:13;-0.20936180, -0.20234420, -0.02159417, 0.95642990
21:04:13;-0.20105860, -0.22863590, -0.02050749, 0.95230260
21:04:13;-0.20012080, -0.23868550, -0.02207421, 0.94999670
21:04:13;-0.19629160, -0.23542240, -0.02210056, 0.95160780
21:04:14;-0.19626310, -0.23521400, -0.02577346, 0.95157280
21:04:14;-0.19644440, -0.23334360, -0.02757998, 0.95194510
21:04:14;-0.19446450, -0.22638580, -0.03022155, 0.95394950
21:04:14;-0.19296350, -0.21790280, -0.03146697, 0.95618690
21:04:14;-0.18901390, -0.19988990, -0.02891283, 0.96097950
21:04:14;-0.18185260, -0.14839720, -0.03067766, 0.97157960
21:04:14;-0.18230520, -0.12593620, -0.03246782, 0.97460280
21:04:14;-0.18156470, -0.08829315, -0.02764346, 0.97901710
21:04:14;-0.17609600, -0.06373228, -0.01993724, 0.98210540
21:04:14;-0.17234510, -0.04654434, -0.01721236, 0.98378580
21:04:15;-0.16906430, -0.04495293, -0.01716715, 0.98442970
21:04:15;-0.17012620, -0.05269865, -0.01619647, 0.98387880
21:04:15;-0.17098540, -0.06147772, -0.01502644, 0.98323890
21:04:15;-0.17479280, -0.09541138, -0.01340724, 0.97987980
21:04:15;-0.17890060, -0.11852990, -0.01458734, 0.97659230
21:04:15;-0.18646750, -0.14685070, -0.01853112, 0.97124730
21:04:15;-0.18750650, -0.15337350, -0.02223115, 0.96996060
21:04:15;-0.19073860, -0.16994660, -0.02439918, 0.96650990
21:04:15;-0.19206260, -0.17765450, -0.02494393, 0.96484640
21:04:15;-0.19262300, -0.17473080, -0.02520866, 0.96526160
21:04:16;-0.18916800, -0.15624600, -0.02626331, 0.96907840
21:04:16;-0.18370550, -0.12553300, -0.02743282, 0.97454670
21:04:16;-0.17609810, -0.07869894, -0.02237521, 0.98096650
21:04:16;-0.17282630, -0.05291650, -0.01544420, 0.98340860
21:04:16;-0.16758600, -0.01093451, -0.00491454, 0.98578460
21:04:16;-0.17170960, 0.02168807, 0.00403084, 0.98490060
21:04:16;-0.17619940, 0.03576770, 0.01111535, 0.98364160
21:04:16;-0.17152990, 0.05773959, 0.02241785, 0.98322990
21:04:16;-0.17271500, 0.08306678, 0.03631888, 0.98079060
21:04:16;-0.17169700, 0.09580488, 0.04226003, 0.97956910
21:04:17;-0.16892430, 0.11297990, 0.05454323, 0.97761200
21:04:17;-0.16645470, 0.12375570, 0.06573019, 0.97604140
21:04:17;-0.16594780, 0.12956240, 0.06691843, 0.97529320
21:04:17;-0.16278470, 0.14647550, 0.07539088, 0.97281150
21:04:17;-0.16255500, 0.15858650, 0.07781627, 0.97075790
21:04:17;-0.16242320, 0.23005320, 0.09342120, 0.95496950
21:04:17;-0.15778400, 0.25746620, 0.09975585, 0.94808450
21:04:17;-0.16269450, 0.25750730, 0.09661070, 0.94756900
21:04:17;-0.16627480, 0.24963800, 0.09464125, 0.94925050
21:04:17;-0.17022600, 0.22860960, 0.08256634, 0.95495740
21:04:18;-0.16505820, 0.21819730, 0.05908262, 0.96002860
21:04:18;-0.16222990, 0.21314090, 0.04631539, 0.96234470
21:04:18;-0.16550400, 0.20636200, 0.03510925, 0.96373780
21:04:18;-0.16578250, 0.20112360, 0.01763856, 0.96527420
21:04:18;-0.16544170, 0.20282580, 0.01037991, 0.96508180
21:04:18;-0.16454330, 0.20641230, 0.01089673, 0.96446910
21:04:18;-0.16191690, 0.20633710, 0.01121332, 0.96492590
21:04:18;-0.16257160, 0.19195980, 0.01118009, 0.96777940
21:04:18;-0.17096210, 0.13866830, 0.01352186, 0.97537700
21:04:18;-0.17286520, 0.11298280, 0.01698676, 0.97829650
21:04:19;-0.17531570, 0.07032147, 0.02216908, 0.98174740
21:04:19;-0.17296310, 0.03376732, 0.02386909, 0.98405980
21:04:19;-0.17259040, 0.02736460, 0.02481961, 0.98430060
21:04:19;-0.17384440, 0.01106655, 0.02217419, 0.98446120
21:04:19;-0.17377520, 0.00771260, 0.02351557, 0.98447420
21:04:19;-0.16850180, 0.01207889, 0.02216728, 0.98537800
21:04:19;-0.16668910, 0.01258025, 0.01917866, 0.98574270
21:04:19;-0.16723810, 0.00884918, 0.01702723, 0.98572980
21:04:19;-0.16628370, 0.00459457, 0.01714323, 0.98591820
21:04:19;-0.16518260, -0.00544564, 0.01507774, 0.98613270
21:04:20;-0.16873970, -0.01418874, 0.01640062, 0.98542210
21:04:20;-0.16975790, -0.02650260, 0.01696962, 0.98498320
21:04:20;-0.17050610, -0.02838836, 0.01669689, 0.98480610
21:04:20;-0.17049500, -0.02930517, 0.01564960, 0.98479830
21:04:20;-0.17014310, -0.03370767, 0.01204280, 0.98476910
21:04:20;-0.17114130, -0.03786840, 0.01161106, 0.98444990
21:04:20;-0.17271250, -0.03804620, 0.01096527, 0.98417600
21:04:20;-0.17437290, -0.03874578, 0.01033057, 0.98386290
21:04:20;-0.17456420, -0.04113366, 0.00923329, 0.98374280
21:04:20;-0.17507660, -0.04205401, 0.00923057, 0.98361300
21:04:21;-0.17378180, -0.04258662, 0.00995843, 0.98381250
21:04:21;-0.17400690, -0.04651748, 0.00800473, 0.98361250
21:04:21;-0.17404880, -0.05072306, 0.00831274, 0.98339470
21:04:21;-0.17499580, -0.05331532, 0.00798854, 0.98309210
21:04:21;-0.17660830, -0.06451512, 0.00686024, 0.98214070
21:04:21;-0.18090000, -0.09534700, 0.00630689, 0.97884850
21:04:21;-0.18054230, -0.10004430, 0.00704275, 0.97844060
21:04:21;-0.17749460, -0.10500520, 0.00185098, 0.97850200
21:04:21;-0.18063180, -0.15024610, -0.00972020, 0.97195880
21:04:21;-0.19682720, -0.22493700, -0.02599089, 0.95393230
21:04:22;-0.20031980, -0.25917940, -0.02600496, 0.94446900
21:04:22;-0.19840860, -0.25809960, -0.01725697, 0.94536810
21:04:22;-0.19419530, -0.24893030, -0.01465150, 0.94873970
21:04:22;-0.18832110, -0.24736930, -0.02124118, 0.95020650
21:04:22;-0.18076950, -0.25434940, -0.02542971, 0.94972740
