21:03:41;-0.09399419; -1.00952100; 0.16186530
21:03:41;-0.08862301; -1.00878900; 0.15722700
21:03:41;-0.09277276; -1.00634700; 0.17138630
21:03:41;-0.09912109; -1.00537200; 0.16552810
21:03:41;-0.09667978; -1.00488300; 0.16137670
21:03:41;-0.09277276; -1.00341700; 0.15869120
21:03:42;-0.09741265; -1.00952100; 0.17382760
21:03:42;-0.09228574; -1.00903300; 0.16723650
21:03:42;-0.09887680; -1.00830000; 0.16113250
21:03:42;-0.10058530; -1.00488300; 0.17358330
21:03:42;-0.09667978; -1.01269600; 0.16601510
21:03:42;-0.10546940; -1.00537200; 0.16406230
21:03:42;-0.10131810; -1.00317300; 0.17407180
21:03:42;-0.09545836; -1.01098600; 0.16625940
21:03:42;-0.10205100; -1.00366200; 0.16235390
21:03:42;-0.18749980; -0.99340800; 0.18164010
21:03:43;-0.25830080; -1.01318400; 0.17163050
21:03:43;-0.18774410; -1.15991200; 0.11254910
21:03:43;-0.03320270; -0.89868090; 0.19702080
21:03:43;0.00952094; -0.80688530; 0.17749030
21:03:43;0.11621020; -1.21801700; 0.16674790
21:03:43;0.18603560; -1.05053700; 0.13696210
21:03:43;0.14550750; -1.01294000; 0.14233330
21:03:43;0.07861350; -0.99560500; 0.11792020
21:03:43;0.08471754; -1.03247000; 0.09448276
21:03:43;0.13305670; -1.04565400; 0.04760781
21:03:44;0.11840880; -1.03247000; 0.06030292
21:03:44;0.21923840; -1.13891500; 0.03369128
21:03:44;0.17480470; -1.07251000; 0.05078198
21:03:44;0.06664969; -0.92138710; 0.15576130
21:03:44;0.03051711; -0.92578110; 0.22729510
21:03:44;0.08886729; -1.04248000; 0.29321350
21:03:44;0.15698270; -0.99951200; 0.29345630
21:03:44;0.15844690; -0.92431690; 0.33447300
21:03:44;0.16943350; -0.92846670; 0.33252030
21:03:44;0.20288050; -0.97680740; 0.32519480
21:03:45;0.21044870; -0.95996100; 0.31201110
21:03:45;0.20092780; -0.93481500; 0.30737280
21:03:45;0.21508860; -0.97583030; 0.29125920
21:03:45;0.20751880; -0.95703110; 0.28466820
21:03:45;0.22045820; -0.96826200; 0.26635760
21:03:45;0.20678750; -0.98803680; 0.26684620
21:03:45;0.20922880; -0.96411070; 0.24926690
21:03:45;0.25073260; -0.98876970; 0.25341820
21:03:45;0.24096740; -0.97070340; 0.26049780
21:03:45;0.23974600; -0.94970720; 0.27612280
21:03:46;0.24365300; -0.97387750; 0.28295970
21:03:46;0.24365300; -0.95507840; 0.28955080
21:03:46;0.25244100; -0.96508790; 0.27929700
21:03:46;0.24902420; -0.98022430; 0.27294870
21:03:46;0.20996170; -1.01904200; 0.31591810
21:03:46;0.19824220; -0.94165040; 0.33667000
21:03:46;0.15966830; -0.91040050; 0.41210930
21:03:46;0.13793930; -0.92578110; 0.41162080
21:03:46;0.12280290; -0.92626970; 0.41113220
21:03:46;0.11840880; -0.94116180; 0.41552780
