max_peak,min_peak,previous_max_peak,previous_min_peak,next_max_peak,next_min_peak,energy,entropy,dist_bw_top_2_peaks,dist_bw_top_3_peaks_avg,dist_bw_top_3_peaks_std,top_2_amp,bottom_2_amp,bpm
0.8011217748347232,-0.4903032938420658,0.8011217748347232,-0.4903032938420658,0.4521918750307573,-0.40705312305565106,4.626906123643653,0.5908029621615671,1,1.3333333333333333,0.4714045207910317,0.736381789695064,-0.48108164696283634,76
0.4184047049647391,-0.5678024089340893,0.28700793988829976,-0.484401964876723,-0.11364512588614703,0.24015641331541865,3.1794390527368916,0.7675566369167122,-26,17.333333333333332,11.55662388223981,0.4041621895460161,-0.5564601306096092,76
0.49936399285381033,-0.6482948617998344,0.28982080594353504,0.28982080594353504,0.41571516723689744,-0.6482948617998344,3.7866019485731703,0.699574029183265,-1,20.666666666666668,13.912424503139471,0.49178281420790304,-0.6120123107931803,76
0.7918485801922654,-0.9001240462839811,0.6119722402356929,-0.5613622290057365,0.6504745029483627,-0.3743504569370372,8.854468059606623,-0.9084540400786676,-28,18.666666666666668,12.498888839501783,0.7498553532031098,-0.8977424113544958,76
0.7548164247775307,-0.5886642691621997,0.26226472731865436,-0.5886642691621997,0.5573249114577472,-0.5124409526800207,4.78997229988989,-0.21193940283997734,13,8.666666666666666,5.436502143433364,0.6761952592988796,-0.5613874986824978,76
0.8111806296823515,-0.648134263353414,0.5293720097386191,-0.648134263353414,-0.15087981177119356,0.40625512012425385,7.931978023595643,0.2674052894997646,-1,24.666666666666668,16.73983937265296,0.8067225187665057,-0.6422779833564429,76
0.7130947063935303,-0.6070365086472681,0.28861483447635844,-0.6070365086472681,0.27213241034339036,-0.4161560268160252,3.2992430551256593,0.18036173774837058,-1,1.3333333333333333,0.4714045207910317,0.670042562834252,-0.5115962677316467,76
1.1954914348014904,-0.9154225701835896,0.3329565523213442,-0.9154225701835896,0.5199434649417407,-0.8959820768871251,9.43583538318746,-0.504992506263928,1,26.0,17.682382946499793,1.186771046447788,-0.9057023235353574,76
1.2774450277856035,-0.8911057891460027,0.34131492800872865,-0.8186592984658514,0.536772842932717,-0.8911057891460027,9.656839275024376,-0.5135295854901124,-1,1.3333333333333333,0.4714045207910317,1.1151525602185024,-0.8548825438059271,76
0.653039572876029,-0.4327468555422572,0.3046588300879565,-0.4327468555422572,0.4724544647153249,-0.4022047059310314,3.9800732138340402,-0.8283425703219989,15,10.0,6.377042156569663,0.6036831246864669,-0.4174757807366443,76
0.812792119027052,-0.621720607870451,0.4231496935117607,-0.621720607870451,0.812792119027052,-0.621720607870451,5.851102301960571,0.3373529053354552,-1,1.3333333333333333,0.4714045207910317,0.7596354999705959,-0.5809987125679957,76
0.5734324083997154,-0.7835718828628653,0.37478741891429657,-0.44641638965555563,0.5064090515272213,-0.3703625841830869,5.5549836679031985,-0.17863750207731297,29,20.0,13.4412301024373,0.5658387610558266,-0.7529491878270781,76
0.8270167470228862,-0.817837554422743,0.5184094581535161,-0.817837554422743,0.540650265680049,-0.3888097165945027,6.389781725747763,0.04546975066886877,-8,5.333333333333333,3.0912061651652345,0.714675989518438,-0.7180107793768974,76
1.1223286532843024,-0.8854513987709591,0.3346167857489239,-0.8854513987709591,0.550343670645307,-0.6867137152112367,7.07027427469248,-0.37088706483811273,-1,1.3333333333333333,0.4714045207910317,0.976645061430041,-0.7860825569910979,76
0.8806420690601409,-0.6908977958395024,0.5747990887564052,-0.6908977958395024,0.5720583919134887,-0.676095501013445,7.396258941510074,-0.6088281065528655,1,9.333333333333334,5.90668171555645,0.8678524337946889,-0.6834966484264737,76
0.9584347964121132,-0.9390190859165425,0.5587944244071807,0.5587944244071807,0.5349755182946508,-0.9390190859165425,11.937265508781048,-0.2788904005304985,-1,14.0,9.201449161228174,0.9524056591916339,-0.9316538601964178,76
0.8254644169700363,-0.832751140262924,0.19723672815692622,-0.832751140262924,0.686028159020613,-0.5002107171418602,7.3848051147818605,-0.6770586359211155,1,26.0,17.682382946499793,0.8048159963421392,-0.7922970994397142,76
0.5338416761636835,-0.5272948439047841,0.43127359341558913,-0.4160128360752362,0.3997169351559814,-0.5272948439047841,3.9639073030933067,0.17510365837006064,-32,21.333333333333332,14.383632673594278,0.526818300409327,-0.5100853124298885,76
0.8823555608973642,-0.8220797789024992,0.29379606094357735,-0.5874285002887323,0.49704285071363213,-0.8220797789024992,5.721146194377944,-0.7838517590946575,1,1.3333333333333333,0.4714045207910317,0.7843151621081499,-0.7223707965795352,76
0.5042753568363739,-0.7226305099895264,0.5010166231874147,-0.7226305099895264,0.38594006587121044,-0.43709637388421596,4.375892019988821,-0.11713798620530405,-13,23.333333333333332,9.030811456096044,0.5026459900118943,-0.6295193912360122,76
0.4656026510908185,-0.4353907506163042,0.30868650169107487,-0.4353907506163042,0.04620950676497128,0.4432066451851195,3.148465803974363,0.33506461260106757,1,22.666666666666668,15.3260852434302,0.454404648137969,-0.43041996192209514,76
0.7190115343866128,-0.8565745628803484,-0.07560206232604907,-0.07560206232604907,0.5572258440250253,-0.8065881867193584,7.672450810439493,0.4575805434071393,1,29.333333333333332,20.038851153585515,0.7071462234226431,-0.8315813747998534,76
0.5653224464105331,-0.6479039024233818,0.2519829536684587,-0.39016693213228687,0.41994241257910686,-0.6479039024233818,3.5308427425462456,0.5657878018819135,-33,22.0,14.854853303438128,0.5246467658475883,-0.5735678798478687,76
0.5130189153681127,-0.4341870326904746,0.3959653299190415,-0.38557326183499246,0.1149363197159418,0.4231211698623809,2.730023554801361,-0.16878773677069478,1,10.0,6.377042156569663,0.4680700426152468,-0.40988014726273353,76
0.6006962819114896,-0.5146627410226057,0.5208004827191032,-0.47685495189272564,0.27874661510282367,0.573130446012574,4.950208190002748,-0.2789837343285232,1,23.333333333333332,15.797327481430381,0.5869133639620319,-0.5018322254031077,76
0.42260452145816474,-0.596612200952357,0.3986004850816052,-0.5903664116968314,0.2893254955127383,-0.17912535426992965,3.617453397377848,0.9083510893623435,-6,8.0,2.8284271247461903,0.410602503269885,-0.5934893063245942,76
0.8874120760304884,-0.7206284558226863,0.08876980061400477,-0.3824903473189966,0.707292267328878,-0.6332820600387671,7.222113482598054,-1.1897473539750245,33,22.0,8.04155872120988,0.8105805994385136,-0.6769552579307268,76
0.6548910287925617,-0.9341680322042368,0.4784261462430716,-0.9341680322042368,-0.14968723934583925,0.3425525707114249,6.103230406229802,0.46908988289024184,-30,20.666666666666668,13.912424503139471,0.6485749161094532,-0.8504037736051846,76
0.7819367088117498,-0.8640627005319289,0.4625866059532369,-0.8640627005319289,0.7013751825489265,-0.3694491049423318,6.5719366733201445,-0.22994768681002964,1,8.666666666666666,5.436502143433364,0.7526640997751047,-0.8131698541721601,76
0.5639937581903245,-0.5094784644332735,0.01023169349272484,0.01023169349272484,0.4933325146640358,-0.5091656034388343,4.463679744165217,-0.6279883650187029,15,10.0,6.377042156569663,0.5571977154876748,-0.5093220339360539,76
0.7871699891536302,-0.6179801551840287,0.30641990677316666,0.30641990677316666,0.5315768852065067,-0.4901016183998685,5.119078209050101,-0.9201261145280687,-1,17.333333333333332,11.55662388223981,0.7825793704291681,-0.5802492055237705,76
1.028123121907975,-0.8661729062114473,0.654029518116964,-0.8510268209254713,0.16612073792317553,-0.8529028401564674,12.713680838919114,0.3647379538133628,-1,27.333333333333332,18.62495339293199,1.0064461225581867,-0.8595378731839574,76
1.1436128405277257,-0.9030211051070416,0.35838851346993356,-0.8438439444373844,0.49620230589483877,1.1408653382798355,8.509736615870683,-0.05055679111628189,1,9.333333333333334,5.90668171555645,1.1422390894037806,-0.8881540716254162,76
1.2506855286102476,-1.0415873969202483,0.41591399574709575,-0.8020565387396803,0.5915960341766923,-1.0415873969202483,10.738585668787348,-0.6720328347104929,-1,1.3333333333333333,0.4714045207910317,1.1038829649447313,-0.9279720345523039,76
0.7275679170593415,-0.7459754875711935,0.32775102285776914,-0.48066316633622147,0.3524660547244754,-0.7459754875711935,4.592733994152543,0.43514586608430916,-1,20.666666666666668,13.912424503139471,0.7071733466025509,-0.7005139628225138,76
0.7610362892106127,-0.9356340245464343,0.683726581309496,-0.8878709335349927,-0.4239759346115818,0.36916102418725605,7.387911726503997,-0.9909304377271678,-7,24.0,12.355835328567093,0.7223814352600544,-0.9117524790407134,76
1.1052780334101064,-0.8160966032607416,1.1052780334101064,-0.8160966032607416,0.9562043264698417,-0.7369371329191539,10.797531754144226,-0.1040195822472036,41,27.333333333333332,18.62495339293199,1.030741179939974,-0.7765168680899477,76
0.4508407550065574,-0.4175157762281189,0.22609877741229772,-0.316766104378401,0.26106624315693755,-0.3271398807219438,2.289306970155519,-0.06331170609396032,26,17.333333333333332,11.55662388223981,0.3948550287127334,-0.3723278284750313,76
0.8178396957597716,-0.6735352115160034,0.3635936599893224,-0.6735352115160034,0.4403249377470132,-0.5086928626067875,5.0666539789101845,0.606843494340575,1,1.3333333333333333,0.4714045207910317,0.6810759936710116,-0.6185665343555073,76
0.4983550021861516,-0.3816255478040831,0.3466796156406318,-0.36078294066271216,0.2588035358137416,-0.17731516403923228,2.7676230760438427,-0.9518304347791908,-29,19.333333333333332,7.1336448530109,0.49319490920118403,-0.3712042442333976,76
1.0447489118327131,-0.8494007786331167,0.2912536380658558,-0.4931913063793359,0.6224680746201401,-0.8494007786331167,7.380622312025862,0.3732760729802285,-1,9.333333333333334,5.90668171555645,0.9712814603604979,-0.8122477234661729,76
0.5128381918853796,-0.39179814498739113,0.39847495942408817,-0.2558240562548967,0.5128381918853796,-0.39179814498739113,2.7786308857500304,-0.44252374944798484,-41,28.0,19.096247449870006,0.48706124909342363,-0.3850592549866403,76
0.445613223796859,-0.5396618501776956,0.20554769068966222,-0.2904561336827474,0.32646716030717476,-0.3234232921564045,2.971791115598277,-0.3489929820137193,15,10.0,6.377042156569663,0.42007554793054913,-0.49319135334210407,76
0.5626738284243361,-0.6214873438728536,0.48023164627046416,-0.6214873438728536,0.0034407731434953773,-0.3521340503193954,5.144175303389511,-0.49471784113908623,-30,20.0,7.0710678118654755,0.5339500888229542,-0.5599977874475147,76
0.45494079239081686,-0.6593432494601503,0.3762848632642722,-0.6593432494601503,0.14758871928420547,0.38669311340340146,2.909702135236486,0.6071461989078435,-51,34.666666666666664,23.809428571238094,0.42756354284088716,-0.6203138695286321,76
0.5154571296752453,-0.4847123665931576,0.4003393803242217,-0.4847123665931576,0.5154571296752453,-0.4847123665931576,3.2054497401903808,-0.19619931207722657,1,20.666666666666668,13.912424503139471,0.4895122927772039,-0.4723429559126693,76
0.5596663133300371,-0.5881581586740751,0.2050778406185435,-0.3571478584099201,0.3729336756740101,-0.5881581586740751,3.567781355961716,0.0815760347095914,9,6.0,3.559026084010437,0.5269505336758501,-0.5744930258223611,76
0.6730488828581883,-0.5969342911753283,0.39659479684557436,-0.3338495848641546,0.11936317041950811,-0.49512425431089374,4.16461851329288,-1.222166995604897,-40,27.333333333333332,18.624953392931992,0.6438428170446584,-0.546029272743111,76
0.8624325259648056,-0.7396043121269986,0.4862337659290285,-0.4905794316905701,0.4519586815711379,-0.7396043121269986,6.820985798186847,-0.3703697767380519,-25,17.333333333333332,11.55662388223981,0.7876805360833599,-0.7057279655575225,76
1.458030499306627,-1.277310104938152,0.8496370934946302,-1.277310104938152,1.458030499306627,-1.277310104938152,17.40660686004599,0.6036149914727198,-1,26.0,17.682382946499793,1.3295447240992706,-1.154360430912846,76
1.296832685293121,-1.7428590210463017,1.0365413392145884,-0.9547461663987985,1.1653637476557874,-1.7428590210463017,26.149374122493214,0.9783697118646928,7,5.333333333333333,3.0912061651652345,1.2310982164744542,-1.60948597652988,73
0.6714406643394205,-0.5904697694265636,0.3301928438563283,-0.4402551232854919,0.4664851339274254,-0.5904697694265636,4.69149942045583,0.16252854670659428,1,17.333333333333332,11.55662388223981,0.5746694826456351,-0.5792345483381989,73
0.782501332344626,-0.8749395568989716,0.28432523594666753,0.28432523594666753,0.4872307877331001,-0.48639720447610285,7.081960948357401,-0.42517233926047904,-1,1.3333333333333333,0.4714045207910317,0.7574571425698768,-0.8414741343987424,73
0.8286276590730451,-0.7732157184567727,0.4262571542436419,-0.7732157184567727,0.5343692459976981,-0.6625875383343646,6.409853217771959,0.6211174714946665,-1,9.333333333333334,5.90668171555645,0.7771330021975258,-0.7179016283955686,73
0.5102640954683518,-0.5250493748963896,0.4173438335111694,-0.31165417102182735,0.2936030496241284,-0.5250493748963896,3.637602233185769,-0.28298603613166345,1,18.666666666666668,12.498888839501783,0.4967803916020028,-0.4974785930166463,73
0.4191798144784409,-0.4634163291442813,0.11051242477718333,0.11051242477718333,0.3519264079835595,-0.4634163291442813,2.8318528768157645,0.602769790324073,-1,12.0,7.788880963698615,0.4089345074910869,-0.45267116707421357,73
0.5519551882720879,-0.5173918618970647,0.49808403431050957,-0.37524236779507153,0.21322181748174734,-0.28727008221241523,4.138799694575764,-0.49138399761285456,-12,18.0,6.48074069840786,0.5250196112912987,-0.5095069028912724,73
0.463706490048745,-0.5094764631654028,0.2020142309825465,-0.23618196178670672,0.36455282205494205,-0.5094764631654028,3.1211493729563338,-0.07972852488454862,1,17.333333333333332,11.55662388223981,0.454286188392767,-0.4998912001757321,73
0.5219599941838947,-0.46309096533530636,0.3754538410997228,-0.46309096533530636,0.3592546089659425,-0.31954349839868174,3.44131256977559,0.23686399424445517,-1,20.0,13.4412301024373,0.5151079726386645,-0.4362328359877094,73
0.7918617465523013,-0.5038591049599084,0.6793162932073318,-0.471989821419632,0.29962502673699565,-0.5023946204089526,5.129409955173927,-0.8509556861511618,-12,8.666666666666666,5.436502143433364,0.7355890198798165,-0.5031268626844305,73
0.8581517346892173,-0.5725144598216442,0.3113752451805163,-0.477102763406305,0.4085590335306105,0.8489389108339517,3.887581248508295,-0.6259498264779021,1,1.3333333333333333,0.4714045207910317,0.8535453227615846,-0.5329981689656274,73
0.7559497089907861,-0.7538779260596329,0.48921026307220755,-0.4241976639298041,0.3200799015326634,-0.6211831623119898,6.5353797329681775,-0.22220123496050675,-1,8.666666666666666,5.436502143433364,0.7337827481159868,-0.726903918182115,73
0.8566433772689188,-0.5976647402097376,0.5032924731066978,-0.4519831780728308,0.5765936556713905,-0.5902308481829028,6.1195658400952855,0.27851054516420326,1,1.3333333333333333,0.4714045207910317,0.7475392361322681,-0.5939477941963203,73
0.9205461481913009,-0.8473163509132455,0.11585569698323595,0.11585569698323595,0.5644372575895595,-0.7083764267907823,8.392608188423052,-0.5307380365539196,1,1.3333333333333333,0.4714045207910317,0.8453690731354775,-0.777846388852014,73
0.7224362357494111,-0.676193965613878,0.7224362357494111,-0.676193965613878,0.43750858416324395,-0.37734562424277035,4.742120159746177,-0.18540753521522962,1,35.333333333333336,24.280765135299085,0.7224115260680438,-0.6121051194694382,73
0.9259032995229715,-0.9904038157985752,0.34404887262412265,-0.32304035798290515,0.4712271105038784,-0.9904038157985752,6.640790146314902,0.15552544506230095,-1,1.3333333333333333,0.4714045207910317,0.7942796499574506,-0.9153171331610379,73
0.8815712678188085,-0.7106772665129464,0.2073441887083224,-0.42402095980730903,0.23258236846840058,-0.7106772665129464,4.619055447684276,-0.36453485035599553,1,1.3333333333333333,0.4714045207910317,0.8023365521364814,-0.6721664683609685,73
0.8407673923649125,-0.583140969379313,0.19314003397761334,-0.583140969379313,0.5369619782756787,-0.5155611018763148,5.601445609529586,0.24582753837782673,1,28.666666666666668,19.567546828585563,0.7697823773538575,-0.5827298973059396,73
0.6657663171623031,-0.6015552324751764,0.2684605402787612,0.2684605402787612,0.6557265115722769,-0.46341319301851835,5.193011819785021,-0.3379339246785606,25,17.333333333333332,11.55662388223981,0.66074641436729,-0.5689767301162338,73
0.6809940207895454,-0.6405672794634569,0.36495287111020425,-0.4480220204048452,0.5466279043520513,-0.5522502484491484,5.560759801721642,-0.30769122673461125,13,18.0,6.377042156569663,0.6138109625707984,-0.5964087639563027,73
0.685553952872224,-0.5799911895082529,0.19340592225164044,-0.4028002927959548,0.5519115250764278,-0.5799911895082529,4.857125269999894,-0.3599741469019877,1,10.666666666666666,6.847546194724712,0.6817444146702372,-0.5594914135227286,73
0.45445764333097644,-0.43787600604911114,0.31544920845429736,-0.4083769826041506,0.3411134548290737,-0.24602103987907617,2.9478386125586438,-0.2340285786692784,-23,16.0,10.614455552060438,0.4500623404807991,-0.42312649432663085,73
0.9047145361843217,-0.7109010712167587,0.27080936170278785,0.27080936170278785,0.47285912672980096,-0.6890650493930792,7.245410580377137,-0.3076625317048982,-1,10.0,6.377042156569663,0.8634429959360315,-0.699983060304919,73
0.8123857197765941,-0.7529937557484199,0.8123857197765941,-0.7529937557484199,0.40769519312825264,-0.7529937557484199,5.030794243998453,-0.2614627726090169,1,26.0,17.682382946499793,0.7853648899132867,-0.7431106434285422,73
0.560949186715813,-0.570528436030284,0.3842984374299376,-0.4554425039883439,0.4838707787241534,-0.4987543915505409,4.7124470356980295,0.2714733086620884,-24,32.0,11.313708498984761,0.5562988747633746,-0.5346414137904125,73
0.6945780328741202,-0.650282555126405,0.26750598956488786,-0.5265215460973824,0.39781100999415675,-0.47566249336362376,4.590500366430107,-0.7494805457544231,1,24.666666666666668,16.73983937265296,0.6446749046117028,-0.5884020506118937,73
0.9188139966264809,-0.8512937070210022,0.9188139966264809,-0.8512937070210022,0.4983398071366593,-0.8512937070210022,6.631132684329742,-0.5859053942880957,-1,20.0,13.4412301024373,0.866765930506507,-0.8133325461151922,73
0.5396854139090219,-0.5336590095605893,0.22442721635502544,-0.5336590095605893,0.44999281187636325,-0.22650007870727445,3.7538890354770644,0.525098930153761,12,8.666666666666666,5.436502143433364,0.5146186061000807,-0.5135368712594085,73
0.8194789107455017,-0.6228494096397214,0.34010285772658416,0.34010285772658416,0.515422318921039,-0.6228494096397214,5.183801821787255,-1.0938458385115948,-1,9.333333333333334,5.90668171555645,0.784511696064706,-0.5523498602013518,73
1.0134307977237742,-0.7561548411331667,0.6176459542773532,-0.6010554833646096,0.13682641800660827,0.7632725593335282,9.382670863629146,-0.8229303748987166,1,1.3333333333333333,0.4714045207910317,0.8883516785286512,-0.7479214050923988,73
0.5753414713275524,-0.5636896594663235,0.26292616045593553,-0.5636896594663235,0.3753938704348255,-0.4803403833209454,3.6054237887697322,-0.24119237163568952,-1,1.3333333333333333,0.4714045207910317,0.5333303890116484,-0.5220150213936345,73
0.6560520053518475,-0.46782246251111526,0.2798283603546685,-0.46782246251111526,0.27902260859697625,-0.3687278140858217,2.7989209953419723,-0.7236079672164326,-1,1.3333333333333333,0.4714045207910317,0.5906556490678971,-0.4182751382984685,73
0.7882704478513469,-0.667800507092295,0.7882704478513469,-0.667800507092295,0.7080391080370745,-0.667800507092295,6.101648977990078,0.5127259421386966,1,27.333333333333332,18.62495339293199,0.7823787593406375,-0.6503795834292212,73
0.4785377932553212,-0.5480289412374744,0.2712082776949882,-0.4290560158111812,0.22368911683029494,0.40110384860919196,2.931205644905227,0.07903470495088974,1,1.3333333333333333,0.4714045207910317,0.4398208209322566,-0.5440399776473854,73
0.966762767772541,-0.6355820049781751,0.49813506537344043,-0.6355820049781751,0.404453815645099,0.9018786333100357,5.631769677046328,-0.18935527825202367,1,8.666666666666666,5.436502143433364,0.9343207005412884,-0.6187079785905176,73
0.4718816886456563,-0.5055731817710921,0.4718816886456563,-0.5055731817710921,0.330273089063777,-0.5055731817710921,2.5834814178018966,-0.18349813290587613,-1,27.333333333333332,18.62495339293199,0.45827637228331364,-0.4702704211430925,73
0.7603447752037886,-0.430956968591734,0.1820054892082512,0.1820054892082512,0.5135131175045502,-0.3698363640694024,4.578214829583224,-1.0892708362431776,-1,1.3333333333333333,0.4714045207910317,0.6885792930230348,-0.4151123338969829,73
0.9307050475498361,-0.9735852279581382,0.08898017707431742,-0.4041885084428103,0.5563462047332088,-0.9735852279581382,6.898778646170111,-0.4653705546290676,1,28.666666666666668,19.567546828585563,0.8800476898054708,-0.9360433644717872,73
0.7891429244828211,-0.7054405032237794,0.3227037408685426,-0.46269189761872687,0.17022434211615173,-0.7054405032237794,5.325556852442928,0.021167668553072297,-1,1.3333333333333333,0.4714045207910317,0.7402512531300665,-0.6938797438020338,73
0.615065237355875,-0.4997192062517575,0.25178991884187646,0.25178991884187646,0.36730024617902923,-0.4997192062517575,3.494283584756326,-0.15728204633103327,-1,1.3333333333333333,0.4714045207910317,0.5796974192581203,-0.48927849049071337,73
0.6922165929096047,-0.6794945998326822,0.4192304861015237,-0.6794945998326822,0.31895976874037507,-0.34227185834482843,3.9617738133270497,-0.2493656461068162,1,4.666666666666667,2.6246692913372702,0.6819605774873847,-0.580716083032045,73
0.5086276929874608,-0.49568700069362104,0.44404035126487845,-0.49568700069362104,0.06581705244226499,-0.35833570726481495,4.191616763093253,-0.11828896945524466,-30,20.0,7.118052168020874,0.4787176629717389,-0.4917504614745367,73
0.523286036195202,-0.550467747514206,0.3522406801411936,-0.550467747514206,0.29876964952729407,0.4688479959540824,3.4680489247032735,-0.02088523179654747,1,29.333333333333332,20.038851153585515,0.4960670160746422,-0.47928719829727673,73
0.634076666317881,-0.5404788120419616,0.45242550067954485,-0.4157616855584103,-0.12553597778534678,0.40469935816169955,4.3289296173185,-0.26214294710111696,-16,10.666666666666666,3.858612300930075,0.5440603771558853,-0.537368822581787,73
0.46085639073178714,-0.43285153268610965,0.08555281690027472,-0.43285153268610965,0.3594400988983373,-0.33498271348138114,2.1153531981690477,0.07937622488983745,-6,12.666666666666666,5.312459150169743,0.4373323427882638,-0.38391712308374537,73
0.6872280969188691,-0.7103178256175686,0.31616954318258766,-0.5350200937109277,0.3656121972467337,0.6786629670054405,4.406097406260679,0.11745078134103837,1,1.3333333333333333,0.4714045207910317,0.6829455319621548,-0.6226689596642482,73
0.6869696002879181,-0.5916003450659326,0.4071958614221339,-0.47136563797814346,0.49251070603175073,-0.3914186055484963,4.623380794930549,-0.31252236607039585,-21,22.0,8.602325267042627,0.6024556834467196,-0.531482991522038,73
0.5485923287610832,-0.5605045572080273,0.15258062061313357,-0.5151073541987128,0.45899116974836474,-0.5605045572080273,4.436985774088245,-0.03572373135573603,-1,14.666666666666666,9.672412085697939,0.5389905345046072,-0.5378059557033701,73
0.6749017452971975,-0.5564040813209135,0.3497781163683278,0.3497781163683278,0.6749017452971975,-0.5564040813209135,3.3939733751049914,-0.17136038197467945,-1,27.333333333333332,18.62495339293199,0.6586782274537952,-0.5143382445464475,73
0.7334108453610976,-0.5902149640644769,0.3272009276462226,0.3272009276462226,0.481316262824738,-0.4784479145145565,4.635622220831206,-0.722024683609608,-1,10.666666666666666,6.847546194724712,0.7071333489671077,-0.5343314392895167,73
0.5430507979528081,-0.6546648961829277,-0.20280142703196208,-0.20280142703196208,0.5024035444775435,-0.45169500863056594,3.60462958574777,-0.3550130659467776,6,8.0,2.8284271247461903,0.5227271712151758,-0.6498315356620457,72
1.1823810393153884,-0.7810427873153365,0.8834627626524529,-0.7810427873153365,1.1823810393153884,-0.7810427873153365,11.664824553708188,-0.5937834803465157,-29,19.333333333333332,12.970050972229146,1.1006336240417331,-0.7482731563854522,72
0.7945700503312557,-0.8136117335253025,0.4886646717640282,-0.6377401128843833,0.5689560116441797,-0.554394690750421,6.769406835441962,-0.5319095607553646,-1,9.333333333333334,5.90668171555645,0.7585131279992272,-0.7480021022775297,72
1.1655807187401714,-0.83231726501076,0.3841772498393909,-0.7227151379290966,0.32517744201751536,-0.83231726501076,7.170527969842236,-0.4087671106823652,-1,1.3333333333333333,0.4714045207910317,1.0561430033746846,-0.8236717638025307,72
